GHO,Indicator,PUBLISH STATES,Year,WHO region,World Bank income group,Country,Display Value,Numeric Value,Low Value,High Value,Comments
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Luxembourg,18.93,18.93,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Tuvalu,35.36,35.36,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Guinea,43.91,43.91,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Croatia,16.66,16.66,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Barbados,21.4,21.4,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Guinea-Bissau,43.26,43.26,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,United Republic of Tanzania,44.66,44.66,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Costa Rica,30.04,30.04,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Pakistan,40.2,40.2,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Guatemala,43.75,43.75,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Lithuania,18.68,18.68,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,United Kingdom,18.57,18.57,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Oman,36.64,36.64,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Bahrain,30.1,30.1,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Solomon Islands,41.61,41.61,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Slovenia,15.07,15.07,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Cyprus,21.44,21.44,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Vanuatu,40.75,40.75,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Hungary,16.29,16.29,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Venezuela (Bolivarian Republic of),32.74,32.74,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Libya,31.98,31.98,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Slovakia,18.46,18.46,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Norway,19.97,19.97,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Uzbekistan,35.73,35.73,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Democratic People's Republic of Korea,25.55,25.55,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Belize,39.28,39.28,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,United States of America,21.03,21.03,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Guyana,35.79,35.79,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,South Sudan,44.53,44.53,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Belgium,17.36,17.36,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Singapore,20.59,20.59,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Cuba,20.86,20.86,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Bangladesh,35.88,35.88,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Honduras,41.44,41.44,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,C?te d'Ivoire,42.16,42.16,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Malawi,46.06,46.06,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,South Africa,31.99,31.99,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Paraguay,37.24,37.24,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Czech Republic,15.7,15.7,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Iceland,22.79,22.79,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Palau,33.12,33.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Belarus,17.24,17.24,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Maldives,38.48,38.48,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Zambia,46.13,46.13,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Denmark,18.72,18.72,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Papua New Guinea,40.16,40.16,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Somalia,47.47,47.47,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Malaysia,32.1,32.1,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Haiti,39.38,39.38,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Indonesia,30.17,30.17,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Djibouti,39.84,39.84,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Peru,33.26,33.26,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Bhutan,37.97,37.97,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Suriname,30.26,30.26,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Bolivia (Plurinational State of),39.31,39.31,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Panama,31.56,31.56,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Benin,45.15,45.15,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Uruguay,24.31,24.31,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Yemen,47.55,47.55,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Democratic Republic of the Congo,46.42,46.42,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Spain,14.51,14.51,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Mali,46.14,46.14,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Ecuador,33.78,33.78,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Mauritius,25.2,25.2,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Mexico,33.4,33.4,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Swaziland,43.5,43.5,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Viet Nam,29.78,29.78,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Mauritania,42.29,42.29,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Philippines,37.96,37.96,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Malta,19.3,19.3,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Sudan,43.54,43.54,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Marshall Islands,33.12,33.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,India,33.42,33.42,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Poland,18.04,18.04,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Sri Lanka,26.12,26.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Bosnia and Herzegovina,19.7,19.7,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Dominica,29.43,29.43,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Iran (Islamic Republic of),30.82,30.82,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Brunei Darussalam,29.76,29.76,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Qatar,26.82,26.82,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Portugal,15.86,15.86,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Brazil,28.72,28.72,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Dominican Republic,34.18,34.18,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Italy,14.2,14.2,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Jamaica,32.09,32.09,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Romania,17.36,17.36,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Bulgaria,14.77,14.77,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Sweden,18.06,18.06,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Botswana,37.18,37.18,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Republic of Moldova,21.86,21.86,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Micronesia (Federated States of),39.54,39.54,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Egypt,34.17,34.17,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Israel,28,28,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Switzerland,17.06,17.06,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Republic of Korea,20.28,20.28,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Iraq,42.4,42.4,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Zimbabwe,41.71,41.71,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Eritrea,45.38,45.38,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Syrian Arab Republic,39.98,39.98,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Equatorial Guinea,41.92,41.92,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Mongolia,32.35,32.35,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Montenegro,20.74,20.74,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Burundi,47.63,47.63,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Russian Federation,16.82,16.82,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Cambodia,38.76,38.76,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Fiji,33.38,33.38,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Finland,17.83,17.83,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Togo,43.62,43.62,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Algeria,31.8,31.8,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Andorra,14.51,14.51,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Ireland,21.07,21.07,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Estonia,16.72,16.72,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,El Salvador,37.43,37.43,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Rwanda,45.85,45.85,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Japan,14.25,14.25,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Morocco,32.68,32.68,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Afghanistan,49.52,49.52,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Burkina Faso,46.66,46.66,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Tajikistan,41.17,41.17,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Kazakhstan,26.35,26.35,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Central African Republic,42.17,42.17,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Cabo Verde,39.97,39.97,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Saint Vincent and the Grenadines,30.22,30.22,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Saint Lucia,30.79,30.79,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Thailand,23.41,23.41,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Monaco,18.71,18.71,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Trinidad and Tobago,23.78,23.78,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,The former Yugoslav Republic of Macedonia,21.34,21.34,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Jordan,38.95,38.95,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Tonga,38.18,38.18,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Mozambique,44.15,44.15,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Albania,28.96,28.96,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Myanmar,29.56,29.56,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Namibia,40.23,40.23,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Timor-Leste,49.72,49.72,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Kenya,43.46,43.46,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Georgia,20.47,20.47,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Gambia,45.87,45.87,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Tunisia,28.07,28.07,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Samoa,40.36,40.36,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Saint Kitts and Nevis,29.43,29.43,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Cameroon,44.88,44.88,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Ethiopia,46.53,46.53,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,France,18.71,18.71,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Kuwait,25.64,25.64,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Latvia,16.5,16.5,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Kyrgyzstan,33.45,33.45,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Lao People's Democratic Republic,42.47,42.47,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Angola,47.68,47.68,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,China,23.52,23.52,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Colombia,32.01,32.01,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Eastern Mediterranean,,Saudi Arabia,36.76,36.76,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Sao Tome and Principe,42.94,42.94,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Canada,18.58,18.58,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Kiribati,33.12,33.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,Nauru,33.12,33.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Chad,49.15,49.15,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Armenia,24.12,24.12,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Western Pacific,,New Zealand,22.32,22.32,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Netherlands,18.59,18.59,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Turkey,29.73,29.73,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Antigua and Barbuda,29.43,29.43,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Chile,26.69,26.69,,,
WHS9_89,Population proportion under 15 (%),Published,2002,South-East Asia,,Nepal,40.11,40.11,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,Turkmenistan,34.87,34.87,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Gabon,40.17,40.17,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Americas,,Argentina,27.31,27.31,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Africa,,Senegal,44.68,44.68,,,
WHS9_89,Population proportion under 15 (%),Published,2002,Europe,,San Marino,14.2,14.2,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Europe,Upper-middle-income,The former Yugoslav Republic of Macedonia,0.55,0.55,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Americas,Lower-middle-income,Honduras,28.16,28.16,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Europe,High-income,Estonia,0.51,0.51,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Eastern Mediterranean,Lower-middle-income,Djibouti,18.84,18.84,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Americas,Upper-middle-income,Colombia,20.26,20.26,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Europe,High-income,Hungary,0.07,0.07,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Americas,Upper-middle-income,Mexico,3.9,3.9,,,
WHS9_90,Population living on <$1 (PPP int. $) a day (%),Published,2002,Europe,Lower-middle-income,Ukraine,0.51,0.51,,,
